ZIP,COUNTYNAME,STATE,Helper1,Helper2,ZIP2,STCOUNTYFP,CLASSFP,,State,STCode,State Acres,Natl. Parks,Park Coverage (acres),%NPARK,,,,,,,,,,
20426,District of Columbia,DC,DC|District of Columbia,DC|District of,20426,11001,H6,,,,,,,,,,,,,,,,,
20427,District of Columbia,DC,DC|District of Columbia,DC|District of,20427,11001,H6,,,,,,,,,,,,,,,,,
20428,District of Columbia,DC,DC|District of Columbia,DC|District of,20428,11001,H6,,,,,,,,,,,,,,,,,
20429,District of Columbia,DC,DC|District of Columbia,DC|District of,20429,11001,H6,,,,,,,,,,,,,,,,,
20431,District of Columbia,DC,DC|District of Columbia,DC|District of,20431,11001,H6,,,,,,,,,,,,,,,,,
20433,District of Columbia,DC,DC|District of Columbia,DC|District of,20433,11001,H6,,,,,,,,,,,,,,,,,
20434,District of Columbia,DC,DC|District of Columbia,DC|District of,20434,11001,H6,,,,,,,,,,,,,,,,,
20435,District of Columbia,DC,DC|District of Columbia,DC|District of,20435,11001,H6,,,,,,,,,,,,,,,,,
20436,District of Columbia,DC,DC|District of Columbia,DC|District of,20436,11001,H6,,,,,,,,,,,,,,,,,
20437,District of Columbia,DC,DC|District of Columbia,DC|District of,20437,11001,H6,,,,,,,,,,,,,,,,,
20439,District of Columbia,DC,DC|District of Columbia,DC|District of,20439,11001,H6,,,,,,,,,,,,,,,,,
20440,District of Columbia,DC,DC|District of Columbia,DC|District of,20440,11001,H6,,,,,,,,,,,,,,,,,
20441,District of Columbia,DC,DC|District of Columbia,DC|District of,20441,11001,H6,,,,,,,,,,,,,,,,,
20442,District of Columbia,DC,DC|District of Columbia,DC|District of,20442,11001,H6,,,,,,,,,,,,,,,,,
20444,District of Columbia,DC,DC|District of Columbia,DC|District of,20444,11001,H6,,,,,,,,,,,,,,,,,
20447,District of Columbia,DC,DC|District of Columbia,DC|District of,20447,11001,H6,,,,,,,,,,,,,,,,,
20451,District of Columbia,DC,DC|District of Columbia,DC|District of,20451,11001,H6,,,,,,,,,,,,,,,,,
20456,District of Columbia,DC,DC|District of Columbia,DC|District of,20456,11001,H6,,,,,,,,,,,,,,,,,
20460,District of Columbia,DC,DC|District of Columbia,DC|District of,20460,11001,H6,,,,,,,,,,,,,,,,,
20463,District of Columbia,DC,DC|District of Columbia,DC|District of,20463,11001,H6,,,,,,,,,,,,,,,,,
20472,District of Columbia,DC,DC|District of Columbia,DC|District of,20472,11001,H6,,,,,,,,,,,,,,,,,
20500,District of Columbia,DC,DC|District of Columbia,DC|District of,20500,11001,H6,,,,,,,,,,,,,,,,,
20503,District of Columbia,DC,DC|District of Columbia,DC|District of,20503,11001,H6,,,,,,,,,,,,,,,,,
20504,District of Columbia,DC,DC|District of Columbia,DC|District of,20504,11001,H6,,,,,,,,,,,,,,,,,
20505,District of Columbia,DC,DC|District of Columbia,DC|District of,20505,11001,H6,,,,,,,,,,,,,,,,,
20506,District of Columbia,DC,DC|District of Columbia,DC|District of,20506,11001,H6,,,,,,,,,,,,,,,,,
20507,District of Columbia,DC,DC|District of Columbia,DC|District of,20507,11001,H6,,,,,,,,,,,,,,,,,
20508,District of Columbia,DC,DC|District of Columbia,DC|District of,20508,11001,H6,,,,,,,,,,,,,,,,,
20509,District of Columbia,DC,DC|District of Columbia,DC|District of,20509,11001,H6,,,,,,,,,,,,,,,,,
20510,District of Columbia,DC,DC|District of Columbia,DC|District of,20510,11001,H6,,,,,,,,,,,,,,,,,
20515,District of Columbia,DC,DC|District of Columbia,DC|District of,20515,11001,H6,,,,,,,,,,,,,,,,,
20520,District of Columbia,DC,DC|District of Columbia,DC|District of,20520,11001,H6,,,,,,,,,,,,,,,,,
20521,District of Columbia,DC,DC|District of Columbia,DC|District of,20521,11001,H6,,,,,,,,,,,,,,,,,
20522,District of Columbia,DC,DC|District of Columbia,DC|District of,20522,11001,H6,,,,,,,,,,,,,,,,,
20523,District of Columbia,DC,DC|District of Columbia,DC|District of,20523,11001,H6,,,,,,,,,,,,,,,,,
20524,District of Columbia,DC,DC|District of Columbia,DC|District of,20524,11001,H6,,,,,,,,,,,,,,,,,
20525,District of Columbia,DC,DC|District of Columbia,DC|District of,20525,11001,H6,,,,,,,,,,,,,,,,,
20526,District of Columbia,DC,DC|District of Columbia,DC|District of,20526,11001,H6,,,,,,,,,,,,,,,,,
20527,District of Columbia,DC,DC|District of Columbia,DC|District of,20527,11001,H6,,,,,,,,,,,,,,,,,
20528,District of Columbia,DC,DC|District of Columbia,DC|District of,20528,11001,H6,,,,,,,,,,,,,,,,,
20529,District of Columbia,DC,DC|District of Columbia,DC|District of,20529,11001,H6,,,,,,,,,,,,,,,,,
20530,District of Columbia,DC,DC|District of Columbia,DC|District of,20530,11001,H6,,,,,,,,,,,,,,,,,
20531,District of Columbia,DC,DC|District of Columbia,DC|District of,20531,11001,H6,,,,,,,,,,,,,,,,,
20533,District of Columbia,DC,DC|District of Columbia,DC|District of,20533,11001,H6,,,,,,,,,,,,,,,,,
20534,District of Columbia,DC,DC|District of Columbia,DC|District of,20534,11001,H6,,,,,,,,,,,,,,,,,
20535,District of Columbia,DC,DC|District of Columbia,DC|District of,20535,11001,H6,,,,,,,,,,,,,,,,,
20536,District of Columbia,DC,DC|District of Columbia,DC|District of,20536,11001,H6,,,,,,,,,,,,,,,,,
20538,District of Columbia,DC,DC|District of Columbia,DC|District of,20538,11001,H6,,,,,,,,,,,,,,,,,
20539,District of Columbia,DC,DC|District of Columbia,DC|District of,20539,11001,H6,,,,,,,,,,,,,,,,,
20540,District of Columbia,DC,DC|District of Columbia,DC|District of,20540,11001,H6,,,,,,,,,,,,,,,,,
20541,District of Columbia,DC,DC|District of Columbia,DC|District of,20541,11001,H6,,,,,,,,,,,,,,,,,
20542,District of Columbia,DC,DC|District of Columbia,DC|District of,20542,11001,H6,,,,,,,,,,,,,,,,,
20543,District of Columbia,DC,DC|District of Columbia,DC|District of,20543,11001,H6,,,,,,,,,,,,,,,,,
20544,District of Columbia,DC,DC|District of Columbia,DC|District of,20544,11001,H6,,,,,,,,,,,,,,,,,
20546,District of Columbia,DC,DC|District of Columbia,DC|District of,20546,11001,H6,,,,,,,,,,,,,,,,,
20547,District of Columbia,DC,DC|District of Columbia,DC|District of,20547,11001,H6,,,,,,,,,,,,,,,,,
20548,District of Columbia,DC,DC|District of Columbia,DC|District of,20548,11001,H6,,,,,,,,,,,,,,,,,
20549,District of Columbia,DC,DC|District of Columbia,DC|District of,20549,11001,H6,,,,,,,,,,,,,,,,,
20551,District of Columbia,DC,DC|District of Columbia,DC|District of,20551,11001,H6,,,,,,,,,,,,,,,,,
20552,District of Columbia,DC,DC|District of Columbia,DC|District of,20552,11001,H6,,,,,,,,,,,,,,,,,
20553,District of Columbia,DC,DC|District of Columbia,DC|District of,20553,11001,H6,,,,,,,,,,,,,,,,,
20554,District of Columbia,DC,DC|District of Columbia,DC|District of,20554,11001,H6,,,,,,,,,,,,,,,,,
20555,District of Columbia,DC,DC|District of Columbia,DC|District of,20555,11001,H6,,,,,,,,,,,,,,,,,
20557,District of Columbia,DC,DC|District of Columbia,DC|District of,20557,11001,H6,,,,,,,,,,,,,,,,,
20559,District of Columbia,DC,DC|District of Columbia,DC|District of,20559,11001,H6,,,,,,,,,,,,,,,,,
20560,District of Columbia,DC,DC|District of Columbia,DC|District of,20560,11001,H6,,,,,,,,,,,,,,,,,
20565,District of Columbia,DC,DC|District of Columbia,DC|District of,20565,11001,H6,,,,,,,,,,,,,,,,,
20566,District of Columbia,DC,DC|District of Columbia,DC|District of,20566,11001,H6,,,,,,,,,,,,,,,,,
20570,District of Columbia,DC,DC|District of Columbia,DC|District of,20570,11001,H6,,,,,,,,,,,,,,,,,
20571,District of Columbia,DC,DC|District of Columbia,DC|District of,20571,11001,H6,,,,,,,,,,,,,,,,,
20572,District of Columbia,DC,DC|District of Columbia,DC|District of,20572,11001,H6,,,,,,,,,,,,,,,,,
20573,District of Columbia,DC,DC|District of Columbia,DC|District of,20573,11001,H6,,,,,,,,,,,,,,,,,
20575,District of Columbia,DC,DC|District of Columbia,DC|District of,20575,11001,H6,,,,,,,,,,,,,,,,,
20576,District of Columbia,DC,DC|District of Columbia,DC|District of,20576,11001,H6,,,,,,,,,,,,,,,,,
20577,District of Columbia,DC,DC|District of Columbia,DC|District of,20577,11001,H6,,,,,,,,,,,,,,,,,
20579,District of Columbia,DC,DC|District of Columbia,DC|District of,20579,11001,H6,,,,,,,,,,,,,,,,,
20580,District of Columbia,DC,DC|District of Columbia,DC|District of,20580,11001,H6,,,,,,,,,,,,,,,,,
20581,District of Columbia,DC,DC|District of Columbia,DC|District of,20581,11001,H6,,,,,,,,,,,,,,,,,
20585,District of Columbia,DC,DC|District of Columbia,DC|District of,20585,11001,H6,,,,,,,,,,,,,,,,,
20586,District of Columbia,DC,DC|District of Columbia,DC|District of,20586,11001,H6,,,,,,,,,,,,,,,,,
20590,District of Columbia,DC,DC|District of Columbia,DC|District of,20590,11001,H6,,,,,,,,,,,,,,,,,
20591,District of Columbia,DC,DC|District of Columbia,DC|District of,20591,11001,H6,,,,,,,,,,,,,,,,,
20593,District of Columbia,DC,DC|District of Columbia,DC|District of,20593,11001,H6,,,,,,,,,,,,,,,,,
20594,District of Columbia,DC,DC|District of Columbia,DC|District of,20594,11001,H6,,,,,,,,,,,,,,,,,
20597,District of Columbia,DC,DC|District of Columbia,DC|District of,20597,11001,H6,,,,,,,,,,,,,,,,,
56998,District of Columbia,DC,DC|District of Columbia,DC|District of,56998,11001,H6,,,,,,,,,,,,,,,,,
32044,Alachua County,FL,FL|Alachua County,FL|Alachua,32044,12001,H1,,,,,,,,,,,,,,,,,
32601,Alachua County,FL,FL|Alachua County,FL|Alachua,32601,12001,H1,,,,,,,,,,,,,,,,,
32603,Alachua County,FL,FL|Alachua County,FL|Alachua,32603,12001,H1,,,,,,,,,,,,,,,,,
32604,Alachua County,FL,FL|Alachua County,FL|Alachua,32604,12001,H1,,,,,,,,,,,,,,,,,
32605,Alachua County,FL,FL|Alachua County,FL|Alachua,32605,12001,H1,,,,,,,,,,,,,,,,,
32606,Alachua County,FL,FL|Alachua County,FL|Alachua,32606,12001,H1,,,,,,,,,,,,,,,,,
32607,Alachua County,FL,FL|Alachua County,FL|Alachua,32607,12001,H1,,,,,,,,,,,,,,,,,
32608,Alachua County,FL,FL|Alachua County,FL|Alachua,32608,12001,H1,,,,,,,,,,,,,,,,,
32609,Alachua County,FL,FL|Alachua County,FL|Alachua,32609,12001,H1,,,,,,,,,,,,,,,,,
32610,Alachua County,FL,FL|Alachua County,FL|Alachua,32610,12001,H1,,,,,,,,,,,,,,,,,
32611,Alachua County,FL,FL|Alachua County,FL|Alachua,32611,12001,H1,,,,,,,,,,,,,,,,,
32612,Alachua County,FL,FL|Alachua County,FL|Alachua,32612,12001,H1,,,,,,,,,,,,,,,,,
32614,Alachua County,FL,FL|Alachua County,FL|Alachua,32614,12001,H1,,,,,,,,,,,,,,,,,
32615,Alachua County,FL,FL|Alachua County,FL|Alachua,32615,12001,H1,,,,,,,,,,,,,,,,,
32618,Alachua County,FL,FL|Alachua County,FL|Alachua,32618,12001,H1,,,,,,,,,,,,,,,,,
32622,Alachua County,FL,FL|Alachua County,FL|Alachua,32622,12001,H1,,,,,,,,,,,,,,,,,
32627,Alachua County,FL,FL|Alachua County,FL|Alachua,32627,12001,H1,,,,,,,,,,,,,,,,,
32631,Alachua County,FL,FL|Alachua County,FL|Alachua,32631,12001,H1,,,,,,,,,,,,,,,,,
32633,Alachua County,FL,FL|Alachua County,FL|Alachua,32633,12001,H1,,,,,,,,,,,,,,,,,
32635,Alachua County,FL,FL|Alachua County,FL|Alachua,32635,12001,H1,,,,,,,,,,,,,,,,,
32640,Alachua County,FL,FL|Alachua County,FL|Alachua,32640,12001,H1,,,,,,,,,,,,,,,,,
32641,Alachua County,FL,FL|Alachua County,FL|Alachua,32641,12001,H1,,,,,,,,,,,,,,,,,
32643,Alachua County,FL,FL|Alachua County,FL|Alachua,32643,12001,H1,,,,,,,,,,,,,,,,,
32653,Alachua County,FL,FL|Alachua County,FL|Alachua,32653,12001,H1,,,,,,,,,,,,,,,,,
32654,Alachua County,FL,FL|Alachua County,FL|Alachua,32654,12001,H1,,,,,,,,,,,,,,,,,
32658,Alachua County,FL,FL|Alachua County,FL|Alachua,32658,12001,H1,,,,,,,,,,,,,,,,,
32662,Alachua County,FL,FL|Alachua County,FL|Alachua,32662,12001,H1,,,,,,,,,,,,,,,,,
32666,Alachua County,FL,FL|Alachua County,FL|Alachua,32666,12001,H1,,,,,,,,,,,,,,,,,
32667,Alachua County,FL,FL|Alachua County,FL|Alachua,32667,12001,H1,,,,,,,,,,,,,,,,,
32669,Alachua County,FL,FL|Alachua County,FL|Alachua,32669,12001,H1,,,,,,,,,,,,,,,,,
32694,Alachua County,FL,FL|Alachua County,FL|Alachua,32694,12001,H1,,,,,,,,,,,,,,,,,
32040,Baker County,FL,FL|Baker County,FL|Baker,32040,12003,H1,,,,,,,,,,,,,,,,,
32063,Baker County,FL,FL|Baker County,FL|Baker,32063,12003,H1,,,,,,,,,,,,,,,,,
32087,Baker County,FL,FL|Baker County,FL|Baker,32087,12003,H1,,,,,,,,,,,,,,,,,
32234,Baker County,FL,FL|Baker County,FL|Baker,32234,12003,H1,,,,,,,,,,,,,,,,,
32401,Bay County,FL,FL|Bay County,FL|Bay,32401,12005,H1,,,,,,,,,,,,,,,,,
32402,Bay County,FL,FL|Bay County,FL|Bay,32402,12005,H1,,,,,,,,,,,,,,,,,
32403,Bay County,FL,FL|Bay County,FL|Bay,32403,12005,H1,,,,,,,,,,,,,,,,,
32404,Bay County,FL,FL|Bay County,FL|Bay,32404,12005,H1,,,,,,,,,,,,,,,,,
32405,Bay County,FL,FL|Bay County,FL|Bay,32405,12005,H1,,,,,,,,,,,,,,,,,
32406,Bay County,FL,FL|Bay County,FL|Bay,32406,12005,H1,,,,,,,,,,,,,,,,,
32407,Bay County,FL,FL|Bay County,FL|Bay,32407,12005,H1,,,,,,,,,,,,,,,,,
32408,Bay County,FL,FL|Bay County,FL|Bay,32408,12005,H1,,,,,,,,,,,,,,,,,
32409,Bay County,FL,FL|Bay County,FL|Bay,32409,12005,H1,,,,,,,,,,,,,,,,,
32410,Bay County,FL,FL|Bay County,FL|Bay,32410,12005,H1,,,,,,,,,,,,,,,,,
32411,Bay County,FL,FL|Bay County,FL|Bay,32411,12005,H1,,,,,,,,,,,,,,,,,
32413,Bay County,FL,FL|Bay County,FL|Bay,32413,12005,H1,,,,,,,,,,,,,,,,,
32417,Bay County,FL,FL|Bay County,FL|Bay,32417,12005,H1,,,,,,,,,,,,,,,,,
32437,Bay County,FL,FL|Bay County,FL|Bay,32437,12005,H1,,,,,,,,,,,,,,,,,
32438,Bay County,FL,FL|Bay County,FL|Bay,32438,12005,H1,,,,,,,,,,,,,,,,,
32444,Bay County,FL,FL|Bay County,FL|Bay,32444,12005,H1,,,,,,,,,,,,,,,,,
32456,Bay County,FL,FL|Bay County,FL|Bay,32456,12005,H1,,,,,,,,,,,,,,,,,
32461,Bay County,FL,FL|Bay County,FL|Bay,32461,12005,H1,,,,,,,,,,,,,,,,,
32462,Bay County,FL,FL|Bay County,FL|Bay,32462,12005,H1,,,,,,,,,,,,,,,,,
32466,Bay County,FL,FL|Bay County,FL|Bay,32466,12005,H1,,,,,,,,,,,,,,,,,
32026,Bradford County,FL,FL|Bradford County,FL|Bradford,32026,12007,H1,,,,,,,,,,,,,,,,,
32042,Bradford County,FL,FL|Bradford County,FL|Bradford,32042,12007,H1,,,,,,,,,,,,,,,,,
32054,Bradford County,FL,FL|Bradford County,FL|Bradford,32054,12007,H1,,,,,,,,,,,,,,,,,
32058,Bradford County,FL,FL|Bradford County,FL|Bradford,32058,12007,H1,,,,,,,,,,,,,,,,,
32083,Bradford County,FL,FL|Bradford County,FL|Bradford,32083,12007,H1,,,,,,,,,,,,,,,,,
32091,Bradford County,FL,FL|Bradford County,FL|Bradford,32091,12007,H1,,,,,,,,,,,,,,,,,
32656,Bradford County,FL,FL|Bradford County,FL|Bradford,32656,12007,H1,,,,,,,,,,,,,,,,,
32754,Brevard County,FL,FL|Brevard County,FL|Brevard,32754,12009,H1,,,,,,,,,,,,,,,,,
32775,Brevard County,FL,FL|Brevard County,FL|Brevard,32775,12009,H1,,,,,,,,,,,,,,,,,
32780,Brevard County,FL,FL|Brevard County,FL|Brevard,32780,12009,H1,,,,,,,,,,,,,,,,,
32781,Brevard County,FL,FL|Brevard County,FL|Brevard,32781,12009,H1,,,,,,,,,,,,,,,,,
32783,Brevard County,FL,FL|Brevard County,FL|Brevard,32783,12009,H1,,,,,,,,,,,,,,,,,
32796,Brevard County,FL,FL|Brevard County,FL|Brevard,32796,12009,H1,,,,,,,,,,,,,,,,,
32815,Brevard County,FL,FL|Brevard County,FL|Brevard,32815,12009,H1,,,,,,,,,,,,,,,,,
32899,Brevard County,FL,FL|Brevard County,FL|Brevard,32899,12009,H1,,,,,,,,,,,,,,,,,
32901,Brevard County,FL,FL|Brevard County,FL|Brevard,32901,12009,H1,,,,,,,,,,,,,,,,,
32902,Brevard County,FL,FL|Brevard County,FL|Brevard,32902,12009,H1,,,,,,,,,,,,,,,,,
32903,Brevard County,FL,FL|Brevard County,FL|Brevard,32903,12009,H1,,,,,,,,,,,,,,,,,
32904,Brevard County,FL,FL|Brevard County,FL|Brevard,32904,12009,H1,,,,,,,,,,,,,,,,,
32905,Brevard County,FL,FL|Brevard County,FL|Brevard,32905,12009,H1,,,,,,,,,,,,,,,,,
32906,Brevard County,FL,FL|Brevard County,FL|Brevard,32906,12009,H1,,,,,,,,,,,,,,,,,
32907,Brevard County,FL,FL|Brevard County,FL|Brevard,32907,12009,H1,,,,,,,,,,,,,,,,,
32908,Brevard County,FL,FL|Brevard County,FL|Brevard,32908,12009,H1,,,,,,,,,,,,,,,,,
32909,Brevard County,FL,FL|Brevard County,FL|Brevard,32909,12009,H1,,,,,,,,,,,,,,,,,
32910,Brevard County,FL,FL|Brevard County,FL|Brevard,32910,12009,H1,,,,,,,,,,,,,,,,,
32911,Brevard County,FL,FL|Brevard County,FL|Brevard,32911,12009,H1,,,,,,,,,,,,,,,,,
32912,Brevard County,FL,FL|Brevard County,FL|Brevard,32912,12009,H1,,,,,,,,,,,,,,,,,
32920,Brevard County,FL,FL|Brevard County,FL|Brevard,32920,12009,H1,,,,,,,,,,,,,,,,,
32922,Brevard County,FL,FL|Brevard County,FL|Brevard,32922,12009,H1,,,,,,,,,,,,,,,,,
32923,Brevard County,FL,FL|Brevard County,FL|Brevard,32923,12009,H1,,,,,,,,,,,,,,,,,
32924,Brevard County,FL,FL|Brevard County,FL|Brevard,32924,12009,H1,,,,,,,,,,,,,,,,,
32925,Brevard County,FL,FL|Brevard County,FL|Brevard,32925,12009,H1,,,,,,,,,,,,,,,,,
32926,Brevard County,FL,FL|Brevard County,FL|Brevard,32926,12009,H1,,,,,,,,,,,,,,,,,
32927,Brevard County,FL,FL|Brevard County,FL|Brevard,32927,12009,H1,,,,,,,,,,,,,,,,,
32931,Brevard County,FL,FL|Brevard County,FL|Brevard,32931,12009,H1,,,,,,,,,,,,,,,,,
32932,Brevard County,FL,FL|Brevard County,FL|Brevard,32932,12009,H1,,,,,,,,,,,,,,,,,
32934,Brevard County,FL,FL|Brevard County,FL|Brevard,32934,12009,H1,,,,,,,,,,,,,,,,,
32935,Brevard County,FL,FL|Brevard County,FL|Brevard,32935,12009,H1,,,,,,,,,,,,,,,,,
32936,Brevard County,FL,FL|Brevard County,FL|Brevard,32936,12009,H1,,,,,,,,,,,,,,,,,
32937,Brevard County,FL,FL|Brevard County,FL|Brevard,32937,12009,H1,,,,,,,,,,,,,,,,,
32940,Brevard County,FL,FL|Brevard County,FL|Brevard,32940,12009,H1,,,,,,,,,,,,,,,,,
32941,Brevard County,FL,FL|Brevard County,FL|Brevard,32941,12009,H1,,,,,,,,,,,,,,,,,
32949,Brevard County,FL,FL|Brevard County,FL|Brevard,32949,12009,H1,,,,,,,,,,,,,,,,,
32950,Brevard County,FL,FL|Brevard County,FL|Brevard,32950,12009,H1,,,,,,,,,,,,,,,,,
32951,Brevard County,FL,FL|Brevard County,FL|Brevard,32951,12009,H1,,,,,,,,,,,,,,,,,
32952,Brevard County,FL,FL|Brevard County,FL|Brevard,32952,12009,H1,,,,,,,,,,,,,,,,,
32953,Brevard County,FL,FL|Brevard County,FL|Brevard,32953,12009,H1,,,,,,,,,,,,,,,,,
32954,Brevard County,FL,FL|Brevard County,FL|Brevard,32954,12009,H1,,,,,,,,,,,,,,,,,
32955,Brevard County,FL,FL|Brevard County,FL|Brevard,32955,12009,H1,,,,,,,,,,,,,,,,,
32956,Brevard County,FL,FL|Brevard County,FL|Brevard,32956,12009,H1,,,,,,,,,,,,,,,,,
32959,Brevard County,FL,FL|Brevard County,FL|Brevard,32959,12009,H1,,,,,,,,,,,,,,,,,
32976,Brevard County,FL,FL|Brevard County,FL|Brevard,32976,12009,H1,,,,,,,,,,,,,,,,,
33004,Broward County,FL,FL|Broward County,FL|Broward,33004,12011,H1,,,,,,,,,,,,,,,,,
33008,Broward County,FL,FL|Broward County,FL|Broward,33008,12011,H1,,,,,,,,,,,,,,,,,
33009,Broward County,FL,FL|Broward County,FL|Broward,33009,12011,H1,,,,,,,,,,,,,,,,,
33018,Broward County,FL,FL|Broward County,FL|Broward,33018,12011,H1,,,,,,,,,,,,,,,,,
33019,Broward County,FL,FL|Broward County,FL|Broward,33019,12011,H1,,,,,,,,,,,,,,,,,
33020,Broward County,FL,FL|Broward County,FL|Broward,33020,12011,H1,,,,,,,,,,,,,,,,,
33021,Broward County,FL,FL|Broward County,FL|Broward,33021,12011,H1,,,,,,,,,,,,,,,,,
33022,Broward County,FL,FL|Broward County,FL|Broward,33022,12011,H1,,,,,,,,,,,,,,,,,
33023,Broward County,FL,FL|Broward County,FL|Broward,33023,12011,H1,,,,,,,,,,,,,,,,,
33024,Broward County,FL,FL|Broward County,FL|Broward,33024,12011,H1,,,,,,,,,,,,,,,,,
33025,Broward County,FL,FL|Broward County,FL|Broward,33025,12011,H1,,,,,,,,,,,,,,,,,
33026,Broward County,FL,FL|Broward County,FL|Broward,33026,12011,H1,,,,,,,,,,,,,,,,,
33027,Broward County,FL,FL|Broward County,FL|Broward,33027,12011,H1,,,,,,,,,,,,,,,,,
33028,Broward County,FL,FL|Broward County,FL|Broward,33028,12011,H1,,,,,,,,,,,,,,,,,
33029,Broward County,FL,FL|Broward County,FL|Broward,33029,12011,H1,,,,,,,,,,,,,,,,,
33056,Broward County,FL,FL|Broward County,FL|Broward,33056,12011,H1,,,,,,,,,,,,,,,,,
33060,Broward County,FL,FL|Broward County,FL|Broward,33060,12011,H1,,,,,,,,,,,,,,,,,
33061,Broward County,FL,FL|Broward County,FL|Broward,33061,12011,H1,,,,,,,,,,,,,,,,,
33062,Broward County,FL,FL|Broward County,FL|Broward,33062,12011,H1,,,,,,,,,,,,,,,,,
33063,Broward County,FL,FL|Broward County,FL|Broward,33063,12011,H1,,,,,,,,,,,,,,,,,
33064,Broward County,FL,FL|Broward County,FL|Broward,33064,12011,H1,,,,,,,,,,,,,,,,,
33065,Broward County,FL,FL|Broward County,FL|Broward,33065,12011,H1,,,,,,,,,,,,,,,,,
33066,Broward County,FL,FL|Broward County,FL|Broward,33066,12011,H1,,,,,,,,,,,,,,,,,
33067,Broward County,FL,FL|Broward County,FL|Broward,33067,12011,H1,,,,,,,,,,,,,,,,,
33068,Broward County,FL,FL|Broward County,FL|Broward,33068,12011,H1,,,,,,,,,,,,,,,,,
33069,Broward County,FL,FL|Broward County,FL|Broward,33069,12011,H1,,,,,,,,,,,,,,,,,
33071,Broward County,FL,FL|Broward County,FL|Broward,33071,12011,H1,,,,,,,,,,,,,,,,,
33073,Broward County,FL,FL|Broward County,FL|Broward,33073,12011,H1,,,,,,,,,,,,,,,,,
33074,Broward County,FL,FL|Broward County,FL|Broward,33074,12011,H1,,,,,,,,,,,,,,,,,
33075,Broward County,FL,FL|Broward County,FL|Broward,33075,12011,H1,,,,,,,,,,,,,,,,,
33076,Broward County,FL,FL|Broward County,FL|Broward,33076,12011,H1,,,,,,,,,,,,,,,,,
33077,Broward County,FL,FL|Broward County,FL|Broward,33077,12011,H1,,,,,,,,,,,,,,,,,
33081,Broward County,FL,FL|Broward County,FL|Broward,33081,12011,H1,,,,,,,,,,,,,,,,,
33082,Broward County,FL,FL|Broward County,FL|Broward,33082,12011,H1,,,,,,,,,,,,,,,,,
33083,Broward County,FL,FL|Broward County,FL|Broward,33083,12011,H1,,,,,,,,,,,,,,,,,
33084,Broward County,FL,FL|Broward County,FL|Broward,33084,12011,H1,,,,,,,,,,,,,,,,,
33093,Broward County,FL,FL|Broward County,FL|Broward,33093,12011,H1,,,,,,,,,,,,,,,,,
33097,Broward County,FL,FL|Broward County,FL|Broward,33097,12011,H1,,,,,,,,,,,,,,,,,
33179,Broward County,FL,FL|Broward County,FL|Broward,33179,12011,H1,,,,,,,,,,,,,,,,,
33301,Broward County,FL,FL|Broward County,FL|Broward,33301,12011,H1,,,,,,,,,,,,,,,,,
33302,Broward County,FL,FL|Broward County,FL|Broward,33302,12011,H1,,,,,,,,,,,,,,,,,
33304,Broward County,FL,FL|Broward County,FL|Broward,33304,12011,H1,,,,,,,,,,,,,,,,,
33305,Broward County,FL,FL|Broward County,FL|Broward,33305,12011,H1,,,,,,,,,,,,,,,,,
33306,Broward County,FL,FL|Broward County,FL|Broward,33306,12011,H1,,,,,,,,,,,,,,,,,
33307,Broward County,FL,FL|Broward County,FL|Broward,33307,12011,H1,,,,,,,,,,,,,,,,,
33308,Broward County,FL,FL|Broward County,FL|Broward,33308,12011,H1,,,,,,,,,,,,,,,,,
33309,Broward County,FL,FL|Broward County,FL|Broward,33309,12011,H1,,,,,,,,,,,,,,,,,
33310,Broward County,FL,FL|Broward County,FL|Broward,33310,12011,H1,,,,,,,,,,,,,,,,,
33311,Broward County,FL,FL|Broward County,FL|Broward,33311,12011,H1,,,,,,,,,,,,,,,,,
33312,Broward County,FL,FL|Broward County,FL|Broward,33312,12011,H1,,,,,,,,,,,,,,,,,
33313,Broward County,FL,FL|Broward County,FL|Broward,33313,12011,H1,,,,,,,,,,,,,,,,,
33314,Broward County,FL,FL|Broward County,FL|Broward,33314,12011,H1,,,,,,,,,,,,,,,,,
